TargetName	FLT_TX_2 | 003 | Full ROI	FLT_TX_2 | 007 | Full ROI	FLT_TX_2 | 011 | Full ROI	GC_SAL_2 | 001 | Full ROI	GC_SAL_2 | 005 | Full ROI	GC_SAL_2 | 009 | Full ROI	GC_TX_2 | 003 | Full ROI	GC_TX_2 | 007 | Full ROI	GC_TX_2 | 011 | Full ROI	FLT_SAL_2 | 003 | Full ROI	FLT_SAL_2 | 007 | Full ROI	FLT_SAL_2 | 011 | Full ROI
Med6	35.73492821	29.3502877	30.0173397	31.59719968	28.25161383	24.7201621	25.96094244	26.68207973	32.74618876	29.73146027	27.873244	39.57342162
C1qtnf4	175.8158468	138.7468146	116.3171913	101.111039	108.297853	105.9435519	115.742535	137.1162431	135.5328368	86.33558655	110.7782774	110.6257014
Ndufa4	77.18744493	135.189204	103.8099664	81.09947918	83.97007444	70.62903458	95.19012228	93.38727905	83.68470461	103.4883521	100.057799	100.7323459
Ren2	17.15276554	24.01387176	20.0115598	15.79859984	22.75824448	24.7201621	18.38900089	19.27039092	13.64424532	20.58331865	18.58216267	20.23640878
Casq1	18.58216267	19.56685847	18.76083731	24.22451975	23.54301153	24.7201621	22.71582463	18.52922203	22.74040886	25.15738946	22.15565549	22.03520068
Men1	31.44673682	28.46088504	17.51011482	23.17127977	31.39068203	27.07446326	25.96094244	34.83493742	30.92695605	29.15970142	29.30264113	20.68610676
Usp8	17.15276554	32.01849568	26.26517223	31.59719968	18.04964217	27.07446326	18.38900089	27.42324861	31.8365724	29.15970142	27.15854544	31.92855608
Frs3	22.87035405	28.46088504	20.0115598	24.22451975	29.03638088	31.78306556	29.20606024	29.64675526	27.28849063	30.30321912	30.73203826	33.27765
Olfr1508	21.44095693	28.46088504	28.76661721	18.95831981	24.32777858	14.12580692	23.79753057	22.23506644	21.83079251	24.01387176	22.87035405	21.13580473
Nacc1	72.89925355	62.25818604	68.7897368	66.35411933	55.71846061	61.21182997	67.06576797	62.25818604	52.75774856	61.17819709	61.46407652	50.36617297
Sco2	28.58794257	22.23506644	35.02022965	34.75691965	18.04964217	30.60591498	29.20606024	34.09376854	29.10772334	37.16432534	25.72914831	27.88127432
Rnft1	37.16432534	32.90789833	40.02311959	50.55551949	39.23835254	38.84596902	41.10482553	58.55234163	39.11350324	44.02543155	37.8790239	36.87523378
Pof1b	24.29975118	19.56685847	13.75794736	17.90507982	20.40394332	21.18871037	23.79753057	19.27039092	29.10772334	30.30321912	23.58505262	23.38429459
Fancc	27.15854544	24.90327441	26.26517223	35.81015964	26.68207973	34.13736671	32.45117805	26.68207973	35.47503782	32.59025453	20.0115598	21.5855027
Phf8	20.0115598	37.35491162	16.25939234	21.06479979	17.26487512	22.36586095	32.45117805	14.82337763	31.8365724	23.44211291	17.8674641	23.38429459
Rundc1	34.30553108	25.79267707	41.27384208	45.28931954	33.74498319	52.97177593	33.53288398	28.90558637	44.57120137	38.30784304	33.59083252	34.17704595
Lsm4	21.44095693	35.57610631	27.51589472	24.22451975	24.32777858	37.66881844	27.04264837	20.75272868	28.19810699	26.30090716	22.15565549	28.78067027
Abhd1	22.87035405	23.1244691	25.01444975	20.0115598	21.18871037	25.89731268	27.04264837	25.19974197	24.55964157	27.44442486	27.15854544	22.48489865
Grsf1	32.87613395	41.80192491	30.0173397	28.43747971	36.88405139	36.49166787	32.45117805	36.31727519	40.02311959	29.15970142	41.45251672	38.67402568
Lce1b	34.30553108	27.57148239	31.26806218	31.59719968	31.39068203	35.31451729	22.71582463	30.38792414	28.19810699	40.02311959	30.0173397	27.88127432
Olfr1045	20.0115598	15.11984518	20.0115598	18.95831981	18.04964217	21.18871037	18.38900089	21.49389756	26.37887428	38.87960189	19.29686123	22.03520068
Kbtbd6	15.72336841	23.1244691	15.00866985	16.85183983	21.18871037	20.0115598	21.6341187	31.8702619	26.37887428	29.73146027	18.58216267	15.73942905
Abi1	38.59372247	39.13371694	46.27673203	37.91663962	53.36415946	42.37742075	34.61458992	47.43480841	50.93851585	46.31246696	46.45540667	52.16496486
Ubc	37.16432534	31.12909302	20.0115598	29.4907197	32.96021614	22.36586095	25.96094244	33.35259966	29.10772334	32.01849568	35.02022965	26.53218041
Psmd11	44.31131098	46.2489382	52.53034447	48.44903951	49.4403242	51.79462536	51.92188488	46.69363953	47.30005043	50.88653777	56.46118657	48.56738108
Adam4	35.73492821	25.79267707	22.51300477	30.54395969	25.11254563	32.96021614	23.79753057	26.68207973	25.46925792	28.58794257	23.58505262	26.08248243
Fzr1	71.46985642	63.14758869	48.77817701	55.82171943	52.57939241	60.03467939	51.92188488	49.65831505	50.02889949	52.03005547	57.8905837	61.15892432
Rgl1	28.58794257	33.79730099	27.51589472	28.43747971	29.82114793	37.66881844	36.77800179	37.05844407	49.11928314	40.59487845	25.01444975	35.07644189
A1bg	32.87613395	22.23506644	26.26517223	15.79859984	19.61917627	16.48010807	24.8792365	22.97623532	22.74040886	26.87266601	19.29686123	20.68610676
P4ha1	28.58794257	31.12909302	43.77528706	44.23607955	46.301256	36.49166787	42.18653146	45.95247065	38.20388689	37.16432534	42.16721529	40.02311959
Dedd	32.87613395	38.24431428	51.27962198	48.44903951	40.80788665	28.25161383	42.18653146	31.8702619	39.11350324	42.310155	37.16432534	41.82191149
Greb1	35.73492821	26.68207973	16.25939234	24.22451975	19.61917627	31.78306556	22.71582463	17.04688427	17.28271073	17.72452439	27.15854544	21.13580473
Nfkb1	45.74070811	25.79267707	30.0173397	27.38423972	25.89731268	44.7317219	31.36947211	26.68207973	24.55964157	43.4536727	32.87613395	31.02916014
Gas2l3	14.29397128	15.11984518	20.0115598	15.79859984	22.75824448	24.7201621	30.28776618	19.27039092	20.0115598	28.58794257	19.29686123	19.78671081
Eif3d	32.87613395	45.35953554	30.0173397	31.59719968	40.80788665	34.13736671	43.2682374	41.50545736	30.0173397	38.87960189	42.16721529	35.52613986
Gstz1	37.16432534	27.57148239	22.51300477	27.38423972	27.46684678	14.12580692	32.45117805	36.31727519	31.8365724	28.58794257	37.8790239	32.82795203
Faiml	28.58794257	18.67745581	26.26517223	22.11803978	25.11254563	22.36586095	20.55241276	17.04688427	15.46347803	30.30321912	25.01444975	31.02916014
Prdx4	18.58216267	24.90327441	20.0115598	14.74535985	26.68207973	22.36586095	25.96094244	33.35259966	29.10772334	29.73146027	23.58505262	25.63278446
Pirt	15.72336841	17.78805315	18.76083731	22.11803978	18.83440922	20.0115598	24.8792365	15.56454651	16.37309438	30.30321912	23.58505262	23.38429459
Fam131a	130.0751387	112.9541375	136.3287511	126.3887987	78.47670509	98.88064841	129.8047122	115.6223455	114.6116607	84.62031	102.2018947	143.9033514
Cebpd	18.58216267	24.01387176	18.76083731	27.38423972	23.54301153	30.60591498	20.55241276	24.45857309	27.28849063	22.2985952	21.44095693	23.83399257
Gpr160	28.58794257	23.1244691	20.0115598	16.85183983	25.11254563	40.02311959	17.30729496	18.52922203	30.0173397	21.1550775	22.87035405	16.638825
Tmtc2	22.87035405	30.23969036	21.26228228	20.0115598	29.03638088	28.25161383	21.6341187	24.45857309	14.55386167	30.87497797	31.44673682	20.68610676
Pter	21.44095693	17.78805315	18.76083731	21.06479979	19.61917627	17.65725864	16.22558902	14.08220875	22.74040886	15.43748899	14.29397128	22.93459662
Olfr290	22.87035405	24.90327441	21.26228228	32.65043967	21.18871037	34.13736671	19.47070683	22.97623532	20.0115598	22.87035405	15.72336841	26.08248243
Stim1	35.73492821	32.01849568	31.26806218	37.91663962	38.45358549	35.31451729	29.20606024	31.12909302	30.0173397	29.73146027	38.59372247	33.27765
Nfkbiz	30.0173397	18.67745581	33.76950716	35.81015964	25.89731268	32.96021614	21.6341187	15.56454651	28.19810699	25.15738946	27.873244	26.08248243
Ndufb2	34.30553108	47.13834086	37.52167462	29.4907197	39.23835254	44.7317219	43.2682374	42.98779512	57.30583033	50.31477892	40.73781816	41.37221351
Sbk3	15.72336841	29.3502877	17.51011482	24.22451975	30.60591498	41.20027017	19.47070683	15.56454651	16.37309438	23.44211291	27.15854544	18.88731486
Klc1	365.9256649	343.3094259	311.4298993	349.6756765	302.9200816	289.5790418	337.4922517	343.1611921	291.0772334	228.7035405	334.478928	344.0189493
Sncb	184.3922296	231.244691	185.1069281	133.7614786	131.0560975	136.5494669	164.4193021	181.5863759	178.2848055	193.2544918	214.4095693	216.304725
Paqr7	25.72914831	32.01849568	27.51589472	36.86339963	26.68207973	38.84596902	31.36947211	33.35259966	40.02311959	38.30784304	40.73781816	32.82795203
Celf4	38.59372247	59.58997806	55.03178944	73.72679925	76.90717099	77.69193804	59.49382642	95.6107857	67.31161023	57.17588513	62.89347365	89.48989662
Nol7	27.15854544	46.2489382	46.27673203	45.28931954	38.45358549	52.97177593	55.16700268	26.68207973	32.74618876	50.88653777	34.30553108	36.87523378
Cep57l1	30.0173397	30.23969036	36.27095213	32.65043967	27.46684678	31.78306556	29.20606024	32.61143078	38.20388689	30.87497797	41.45251672	29.68006622
Cd226	18.58216267	24.90327441	16.25939234	18.95831981	15.69534102	25.89731268	22.71582463	23.7174042	22.74040886	25.72914831	18.58216267	22.03520068
Zfp704	55.74648801	51.58535414	48.77817701	49.5022795	66.70519932	47.08602305	44.34994333	65.22286156	70.04045929	44.59719041	51.45829662	63.40741419
1700028P14Rik	18.58216267	16.00924784	18.76083731	18.95831981	27.46684678	28.25161383	19.47070683	25.94091085	21.83079251	22.2985952	25.72914831	17.98791892
Mroh2a	61.46407652	37.35491162	60.03467939	42.12959957	40.80788665	48.26317363	48.67676707	37.79961295	51.8481322	61.17819709	39.30842103	45.41949527
Med30	40.02311959	32.01849568	33.76950716	26.33099973	36.88405139	23.54301153	33.53288398	31.8702619	26.37887428	30.87497797	40.02311959	29.23036824
Boc	38.59372247	40.02311959	20.0115598	24.22451975	21.97347742	16.48010807	23.79753057	28.16441749	30.0173397	27.44442486	20.0115598	30.57946216
Ear6	25.72914831	25.79267707	20.0115598	17.90507982	29.82114793	22.36586095	32.45117805	33.35259966	25.46925792	28.01618372	22.15565549	23.83399257
Ankle1	51.45829662	21.34566378	18.76083731	25.27775974	21.97347742	25.89731268	25.96094244	31.12909302	22.74040886	37.16432534	27.15854544	21.5855027
Ndufb4	75.7580478	80.04623919	81.29696168	70.56707928	71.41380163	65.92043227	76.80112138	76.34039478	70.04045929	61.17819709	57.17588513	74.20016554
Babam2	18.58216267	27.57148239	21.26228228	20.0115598	33.74498319	23.54301153	25.96094244	20.75272868	21.83079251	23.44211291	25.01444975	22.93459662
Ank3	154.3748899	136.9680093	123.8215262	125.3355587	109.8673871	91.81774495	113.5791232	115.6223455	101.8770317	109.7776995	129.3604401	103.8802318
Zfp503	284.4500285	233.0234963	248.893775	282.2683171	234.6453482	264.8588797	255.2826007	252.7385886	274.704139	254.4326889	234.4211291	224.8489865
Vps53	34.30553108	32.01849568	25.01444975	28.43747971	25.89731268	31.78306556	24.8792365	25.19974197	25.46925792	38.30784304	29.30264113	38.2243277
Dhx58	22.87035405	16.8986505	13.75794736	21.06479979	18.83440922	24.7201621	16.22558902	22.23506644	20.92117615	30.30321912	23.58505262	18.43761689
Zfp248	32.87613395	25.79267707	17.51011482	22.11803978	32.96021614	37.66881844	21.6341187	25.19974197	30.0173397	24.58563061	28.58794257	26.08248243
Spink4	27.15854544	16.8986505	11.25650239	25.27775974	23.54301153	14.12580692	20.55241276	14.82337763	22.74040886	25.72914831	30.73203826	21.5855027
Nol6	35.73492821	40.91252225	28.76661721	32.65043967	25.89731268	30.60591498	18.38900089	26.68207973	28.19810699	22.87035405	30.0173397	30.57946216
Atp9a	68.61106216	73.82042059	62.53612437	53.71523946	61.21182997	55.32607709	85.45476886	95.6107857	71.859692	62.3217148	64.32287078	83.194125
Bhlhe41	20.0115598	30.23969036	30.0173397	24.22451975	24.32777858	20.0115598	27.04264837	28.90558637	21.83079251	40.59487845	27.15854544	26.08248243
Cdk18	17.15276554	22.23506644	31.26806218	30.54395969	25.89731268	25.89731268	33.53288398	32.61143078	48.20966678	48.02774351	36.44962677	34.62674392
Dnajb9	35.73492821	28.46088504	36.27095213	20.0115598	25.89731268	23.54301153	32.45117805	36.31727519	35.47503782	44.02543155	31.44673682	31.47885811
Gm36245	21.44095693	20.45626113	12.50722487	14.74535985	21.97347742	23.54301153	25.96094244	29.64675526	25.46925792	31.44673682	24.29975118	23.38429459
Sycp2l	20.0115598	19.56685847	25.01444975	18.95831981	24.32777858	30.60591498	14.06217715	24.45857309	26.37887428	24.01387176	24.29975118	25.63278446
Doc2g	25.72914831	18.67745581	30.0173397	16.85183983	31.39068203	30.60591498	28.12435431	18.52922203	20.0115598	24.01387176	17.15276554	26.08248243
Slc16a2	12.86457416	22.23506644	15.00866985	15.79859984	21.18871037	22.36586095	21.6341187	25.19974197	28.19810699	25.15738946	15.72336841	25.63278446
Agl	11.43517703	29.3502877	20.0115598	18.95831981	17.26487512	18.83440922	20.55241276	20.0115598	24.55964157	28.01618372	24.29975118	19.78671081
Map4	31.44673682	54.25356212	37.52167462	48.44903951	46.301256	25.89731268	35.69629585	38.54078183	37.29427053	46.31246696	52.17299519	40.47281757
Crispld2	17.15276554	19.56685847	27.51589472	33.70367966	29.03638088	27.07446326	17.30729496	15.56454651	25.46925792	20.58331865	19.29686123	19.33701284
Rtbdn	28.58794257	19.56685847	27.51589472	21.06479979	25.11254563	32.96021614	32.45117805	29.64675526	23.65002521	33.73377223	45.02600954	29.23036824
Endov	24.29975118	24.90327441	30.0173397	33.70367966	25.89731268	23.54301153	32.45117805	28.90558637	35.47503782	26.30090716	25.72914831	28.78067027
Ruvbl1	40.02311959	33.79730099	43.77528706	32.65043967	31.39068203	32.96021614	51.92188488	32.61143078	25.46925792	29.73146027	20.72625836	31.02916014
Nxpe4	28.58794257	30.23969036	18.76083731	30.54395969	20.40394332	23.54301153	27.04264837	28.90558637	22.74040886	40.59487845	30.0173397	36.87523378
Atg7	25.72914831	33.79730099	37.52167462	28.43747971	30.60591498	30.60591498	20.55241276	22.97623532	28.19810699	33.16201338	30.0173397	30.12976419
Igfbp1	21.44095693	10.67283189	28.76661721	14.74535985	33.74498319	34.13736671	18.38900089	17.04688427	18.19232709	33.73377223	23.58505262	21.5855027
Eapp	34.30553108	31.12909302	25.01444975	36.86339963	25.89731268	30.60591498	28.12435431	30.38792414	30.0173397	34.30553108	38.59372247	32.37825405
Glrb	42.88191385	48.02774351	47.52745452	46.34255953	53.36415946	57.68037824	54.08529675	45.21130176	42.75196866	61.74995595	57.8905837	44.07040135
Olfr518	20.0115598	24.01387176	12.50722487	23.17127977	19.61917627	24.7201621	19.47070683	22.97623532	19.10194344	23.44211291	27.15854544	20.23640878
Naa60	41.45251672	48.91714617	58.7839569	45.28931954	40.02311959	37.66881844	31.36947211	39.28195071	38.20388689	41.73839615	51.45829662	43.17100541
Ube3c	30.0173397	20.45626113	13.75794736	23.17127977	22.75824448	14.12580692	17.30729496	23.7174042	19.10194344	20.0115598	13.57927272	26.08248243
Mbtps2	30.0173397	21.34566378	18.76083731	25.27775974	28.25161383	25.89731268	23.79753057	24.45857309	23.65002521	32.01849568	20.0115598	30.57946216
Psapl1	22.87035405	22.23506644	21.26228228	25.27775974	23.54301153	37.66881844	25.96094244	22.23506644	20.92117615	27.44442486	28.58794257	32.82795203
Oxct1	92.91081334	87.16146045	80.04623919	93.73835905	93.38727905	88.28629322	97.35353415	100.7989679	86.41355367	94.91196932	95.7696076	88.59050068
Cog2	28.58794257	40.91252225	48.77817701	32.65043967	37.66881844	30.60591498	32.45117805	25.19974197	21.83079251	36.59256649	32.87613395	26.53218041
Mlana	31.44673682	19.56685847	27.51589472	29.4907197	27.46684678	17.65725864	35.69629585	28.16441749	27.28849063	33.73377223	30.0173397	26.98187838
Chga	74.32865068	82.71444716	52.53034447	64.24763935	56.50322766	60.03467939	84.37306293	76.34039478	67.31161023	53.17357318	72.18455498	68.80378986
Muc4	31.44673682	18.67745581	25.01444975	23.17127977	32.17544909	21.18871037	27.04264837	24.45857309	23.65002521	26.30090716	15.00866985	22.93459662
Csn1s2a	27.15854544	24.90327441	25.01444975	30.54395969	32.96021614	28.25161383	14.06217715	28.90558637	31.8365724	18.86804209	28.58794257	22.93459662
Col4a1	35.73492821	30.23969036	31.26806218	22.11803978	25.11254563	32.96021614	23.79753057	32.61143078	38.20388689	31.44673682	39.30842103	29.23036824
Mc4r	24.29975118	24.01387176	27.51589472	22.11803978	28.25161383	21.18871037	27.04264837	21.49389756	27.28849063	29.73146027	20.0115598	28.3309723
Ccdc121	28.58794257	35.57610631	27.51589472	28.43747971	36.09928434	25.89731268	28.12435431	26.68207973	29.10772334	33.16201338	26.44384687	31.92855608
Mta3	77.18744493	65.81579667	53.78106696	65.30087934	48.65555715	45.90887248	65.98406203	53.36415946	40.93273595	57.17588513	46.45540667	61.6086223
Colq	35.73492821	32.01849568	30.0173397	24.22451975	27.46684678	21.18871037	35.69629585	30.38792414	26.37887428	34.87728993	19.29686123	27.88127432
Olfr23	20.0115598	18.67745581	17.51011482	29.4907197	21.18871037	24.7201621	22.71582463	24.45857309	19.10194344	25.72914831	22.87035405	22.48489865
Atxn3	20.0115598	24.01387176	16.25939234	14.74535985	35.31451729	22.36586095	21.6341187	18.52922203	18.19232709	25.72914831	16.43806698	24.28369054
Dok7	28.58794257	20.45626113	27.51589472	28.43747971	22.75824448	25.89731268	31.36947211	30.38792414	25.46925792	36.02080763	30.73203826	29.23036824
Rfxank	50.02889949	43.58073023	55.03178944	48.44903951	39.23835254	45.90887248	37.85970772	34.83493742	53.66736491	46.31246696	52.88769375	44.52009932
Uqcrb	72.89925355	59.58997806	46.27673203	67.40735932	67.48996637	69.451884	67.06576797	57.07000387	70.04045929	62.3217148	67.8963636	60.25952838
Eprs	32.87613395	43.58073023	56.28251193	43.18283956	39.23835254	36.49166787	44.34994333	48.91714617	51.8481322	45.16894926	32.16143539	47.21828716
Fgf12	91.48141622	96.94488968	68.7897368	56.87495942	59.64229587	60.03467939	88.69988667	60.77584827	58.21544668	70.32633872	60.74937796	75.54925946
Rassf3	41.45251672	33.79730099	23.76372726	22.11803978	30.60591498	36.49166787	44.34994333	30.38792414	37.29427053	28.58794257	30.0173397	25.63278446
Cnep1r1	30.0173397	34.68670365	26.26517223	23.17127977	38.45358549	27.07446326	17.30729496	30.38792414	32.74618876	25.15738946	26.44384687	33.27765
Dsc1	32.87613395	12.45163721	23.76372726	23.17127977	31.39068203	22.36586095	29.20606024	18.52922203	22.74040886	30.87497797	25.01444975	23.83399257
Car2	27.15854544	50.69595149	37.52167462	72.67355926	78.47670509	44.7317219	44.34994333	40.76428848	46.39043408	66.32402676	95.7696076	49.01707905
Igfbp5	20.0115598	16.8986505	10.0057799	13.69211986	19.61917627	29.42876441	19.47070683	22.23506644	23.65002521	29.15970142	22.87035405	23.83399257
Fyb	34.30553108	19.56685847	50.02889949	21.06479979	29.03638088	24.7201621	23.79753057	22.97623532	22.74040886	16.58100669	22.15565549	15.73942905
